,nama,harga,deskripsi,detail,link gambar,link
360,CAST AWAY YOUR SADNESS  SENI MENGUASAI RASA SEDIH YANG BANYAK ORANG BELUM TAHU,"Rp.44,400 ","
          Jadikanlah kesedihan sebagai karunia bukan menjadi musibah apalagi malapetaka.  Setiap individu yang hidup di dunia ini tentu saja pernah mengalami apa itu kesedihan. Banyak hal yang dapat melatarbelakangi munculnya kesedihan, misalnya karena kehilangan sesuatu hal, mengalami sebuah kegagalan, disalahkan oleh orang lain meskipun tidak bersalah, diputuskan oleh kekasih, dikecewakan oleh seseorang, dianggap tidak ada oleh seseorang, dibohongi dan dikhianati oleh orang terdekat, dimanfaatkan orang lain,dianggap remeh, dijauhi oleh seseorang tanpa alasan yang jelas, hingga adanya sebuah ketidakadilan yang dirasakan. Di dalam menanggulangi rasa sedih, setiap orang memiliki caranya masing-masing namun kebanyakan dari mereka biasanya bercerita dengan orang terdekat, menangis, bahkan mencoba memahami arti dari kesedihan itu sendiri        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '204 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Irfan Suryana ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide309-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/cast-away-your-sadness-seni-menguasai-rasa-sedih-yang-banyak-orang-belum-tahu.html
361,LANCAR BERBICARA  PRACTICAL PUBLIC SPEAKING WITH EFT  EMOTIONAL FREEDOM TECHNIQUES ,"Rp.55,600 ","
          “Kata Ben Johnson, berbicara dan berbicara dengan baik adalah dua hal yang berbeda. Orang bodoh mengoceh, tapi orang bijak berbicara. Kalimat pusaka itu saya jadikan salah satu kutipan di buku sata, Anti Panik Berbicara di Depan Umum. Sebagai praktisi komuikasi yang menggeluti dunia broadcasting selama belasan tahun dan juga dosen mata kuliah Produksi Berita TV dan Dokumenter, ‘berbicara’ merupakan diksi multiinterpretasi. Saya pun sudah tak terhitung ‘berbicara’ di corong siaran ataupun lewat buku. Buku Lancar Berbicara ini menuntun Anda untuk menjadi pembicara ataukah pengoceh, seperti kata Ben Johnson,” Asti Musman (penulis, praktisi media dan penyiaran, dan Direktur Operasional Radio)         ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '352 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Heri Susilo', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide310-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/lancar-berbicara-practical-public-speaking-with-eft-emotional-freedom-techniques.html
362,LANCAR BERDEBAT  BAGAIMANA MENAKLUKKAN ORANG LAIN SECARA CERDAS  MEYAKINKAN  DAN BERETIKA,"Rp.39,600 ","
          Debat tidak selalu diartikan sebagai sebuah pertengkaran, baik dalam sebuah forum formal maupun informal sekalipun. Dalam sebuah pelaksaaan debat, terdapat sebuah usaha untuk memecahkan sebuah masalah melalui jalan diskusi sehingga mampu menemukan titik pada pencapaian visi dan misi.  Baik tidaknya sebuah debat yang dilakukan oleh seseorang digantungkan dari bagaimana dia melakukan dan menjalankan etika atau aturan yang mengikatnya. Dalam beberapa ilmu komunikasi, banyak diajarkan bagaimana seseorang dikatakan mampu melaksanakan debat sehingga mampu mencapai kemenangan.  Dengan ditulisnya buku ini, penulis berharap bisa memberikan penjelasan dan menjadi pedoman untuk mencapai kesuksesan dalam forum debat, baik itu dalam lingkup formal maupun informal sekalipun. Ketika apa yang telah menjadi tujuan kita adalah kemenangan dan sukses dalam sebuah forum debat, maka kunci utama untuk mewujudkannya adalah dengan meningkatkan rasa percaya diri        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '208 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Anisa Septianingrum, M.Pd. ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide311-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/lancar-berdebat-bagaimana-menaklukkan-orang-lain-secara-cerdas-meyakinkan-dan-beretika.html
363,MENANGIS BOLEH  MENYERAH JANGAN  BOLEH KOK NETESIN AIR MATA  ASAL NGGAK MENYERAH MENGHADAPI UJIAN HIDUP,"Rp.70,800 ","
          ‘Menangis’ tak akan terlepas dari kehidupan manusia. Sebab, manusia tidak akan pernah lepas dari kesedihan, kekecewaan, dan penyesalan. Adakalanya, kita sudah muak menjalani hidup yang seperti ini saja, tak ada perkembangan. Selain itu, kita pun tak dapat mengulang kembali waktu kita untuk memperbaiki kesalahan kita di masa lalu. Ketika kita mengalami suatu persoalan hidup dan tak kunjung menemukan solusinya, menangis adalah pelarian atas masalah tersebut, daripada terpuruk ke dalam jurang deperesi. Pada saat itulah air mata akan menetes di pipi. Akan tetapi, tangisan juga sering kali muncul di kala kita sedang senang, haru, dan gembira.  Lantas, tangisan yang kita keluarkan bukanlah hal yang sia-sia dan tidak memberikan manfaat. Buku nan sederhana ini menerjemahkan setiap tangisan kita menjadi kekuatan dalam menjalani hidup kita sehari-hari. Kemudian, kita pun akan dibimbing bagaimana memanfaatkan aktivitas ‘menangis’ menjadi koping stres dan mengubahnya menjadi pelega hidup. Sehingga, kita pun akan senantiasa bangkit, semangat, serta bahagia secara jiwa dan raga.         ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '448 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Wiwid Prasetyo', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide312-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/menangis-boleh-menyerah-jangan-boleh-kok-netesin-air-mata-asal-nggak-menyerah-menghadapi-ujian-hidup.html
364,PASSION   SENI MERAIH CITA CITA DENGAN ATAU TANPA PASSION,"Rp.31,600 ","
          Nasihat-nasihat semacam itu kerap lewat di telinga kita. Kita seolah dituntut untuk bisa membuat apa yang kita senangi menjadi sesuatu yang bisa menghasilkan pundi-pundi rupiah. Sudah banyak kita lihat di lapangan, ketika para sarjana dari ilmu geologi justru berhasil menjadi seorang juragan suvenir kerajinan tangan rajut. Atau lulusan dari fakultas kedokteran gigi yang malah lebih dikenal oleh khalayak sebagai beauty vlogger. Bahkan seorang penulis muda yang begitu produktif menerbitkan karya, ternyata dulunya merupakan mahasiswa ilmu komputer. Mereka mengaku lebih menekuni apa yang mereka sukai, daripada sekadar tenggelam di meja pendidikan formal yang mereka ikuti.         ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '176 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Mutia Sayekti ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide313-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/passion-seni-meraih-citacita-dengan-atau-tanpa-passion.html
365,UNDERSTANDING KESURUPAN  MEMAHAMI KESURUPAN  MENGATASI DEPRESI,"Rp.44,400 ","
          Kesurupan merupakan fenomena yang sudah tidak asing lagi bagi masyarakat. Fenomena ini dikaji dari berbagai perspektif. Salah satu cara untuk mengkaji fenomena kesurupan adalah dengan ilmu psikologi. Melalui buku ini, penulis mengajak pembaca untuk memahami kesurupan dalam ranah psikologi. Selain itu, buku ini juga menjelaskan bagaimana perspektif psikologi mencoba memahami individu yang mengalami kesurupan melalui penanganan pascakesurupan, dengan memfasilitasinya untuk menyelesaikan akar masalah yang dimanifestasikan dalam perilaku kesurupan.  Buku ini merupakan karya tertulis yang masih jarang ditemui sebagai kajian yang mengulik fenomena kesurupan pada bidang psikologi. Semoga buku ini dapat bermanfaat bagi siapa pun yang tertarik mengenal ilmu kejiwaan serta mengetahui lebih dalam tentang bagaimana seseorang bisa mengalami kesurupan. Selain itu, buku ini juga merupakan slaah satu alternatif bagi pembaca untuk menjalankan koping terhadap setiap permasalah hidup yang menguras emosi, sehingga dapat terhindar dari stres, depresi, dan hingga kesurupan. Selamat membaca!        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '224 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Adebba Ramadhanti Noury', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide314-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/understanding-kesurupan-memahami-kesurupan-mengatasi-depresi.html
366,MENEBAK PIKIRAN SESEORANG DALAM 2 MENIT,"Rp.39,600 ","
          Banyak orang tidak menyadari bahwasannya pesan yang diasampaikan oleh bahasa nonverbal justru mengisyaratkan makna atau maksud sebenarnya dari pembicaraan. Hal ini disebabkan oleh adanya sifat-sifat gerakan atau perubahan pada tubuh yang tidak bisa direkayasa kehadirannya. Dalam wilayah komunikasi, gerakan-gerakan yang secara spontan atau otomatis muncul pada diri seseorang itu dikenal sebagai bahasa nonverbal. Pesan yang keluar melalui bahasa nonverbal mengandung informasi dengan akurasi yang jauh lebih baik dari ucapan-ucapan mulut. Bahkan, di saat seseorang tidak berkata apa-apa pun Anda masih dapat mengenali perangainya dan bisa jadi malah lebih mudah.        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '300 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Bayu W Ayogya', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide315-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/menebak-pikiran-seseorang-dalam-2-menit.html
367,SENI MENJADI PRIBADI YANG DITERIMA & DISUKAI DI MANA PUN DAN KAPAN PUN,"Rp.39,600 ","
          Masih ada seribu pertanyaan lagi mengenai “bagaimana” menjadi pribadi yang disukai dan diterima di mana pun. Seperti yang dikatakan Zig Ziglar bahwa, “85% kesuksesan seseorang ditentukan karena mereka diterima dan disukai orang lain.” Jadi, jangan besar kepala dulu kalau kamu sudah punya bakat dan talenta menonjol, jangan berbangga dulu kalau kamu punya IQ menyamai Einstein. IQ saja tidak cukup. Kamu juga mesti punya EQ, alias kelihaian bersosialisasi yang akan memuluskan langkahmu menuju kesuksesan. Bukan berarti harus bergantung pada orang lain loh, ya. Tapi yang namanya makhluk sosial, memang tidak akan mampu bertahan tanpa orang lain.        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '260 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Restia Ningrum', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide316-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/seni-menjadi-pribadi-yang-diterima-dan-disukai-di-mana-pun-dan-kapan-pun.html
368,MAMA WAJIB TAHU  MITOS & FAKTA SEPUTAR KEHAMILAN & PERSALINAN,"Rp.47,600 ","
          Benarkah jika ibu hamil cepat lapar, bayinya laki-laki?

Apakah benar jika ibu hamil suka makanan asam bayinya laki-laki?

Apakah membatasi makanan bergaram dapat cegah Pre-klamsia?

Benarkah selera makan ibu hamil, bisa menular ke bayi?

Apakah ibu hamil sering buang air kecil ?

Benarkah jika ngidam tidak dituruti, anak ngiler?

Benarkah jika minum es krim ukuran bayi menyusut?

Benarkah jika perut turun menandakan bayi segera lahir?

Bernarkah makan anggur menyebabkan keguguran?

Dan berbagai mitos dan fakta lainnya akan anda temui dalam buku ini.        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '360 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Essie Laksana P', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide339-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/mama-wajib-tahu-mitos-dan-fakta-seputar-kehamilan-dan-persalinan.html
369,CARA AMPUH UNTUK ABAI DAN ACUH  DENGAN SEMUA OMONGAN ORANG LAIN,"Rp.44,400 ","
          Hari ini, ada banyak orang yang tidak mampu untuk bersikap cuek, acuh tak acuh, dan abai terhadap omongan-omongan orang lain mengenai dirinya. Apalagi dengan semakin banyaknya media orang untuk berkomentar. Dulu, orang hanya berkomentar dengan mulutnya saja, mencela orang lain dengan bergunjing di belakangnya, atau yang lebih “pemberani” akan mengatai orang di depan wajahnya. Namun, saat ini bahkan orang yang penakut dan pecundang ketika harus berhadapan face to face bisa menjadi sangat pemberani untuk mengomentari dan melukai orang lain lewat kata-kata yang diketikkan oleh jari-jarinya.

Nah, acuh dan abai di sin bukan berarti Anda menjadi tidak peduli dengan segala apa yang terjadi di sekitar Anda atau mengenai segala sesuatu yang diberikan kepada Anda, melainkan memahami bahwa pada usatu ketika dalam hidup ini Anda memang harus tidak sepeduli itu terhadap sebuah hal yang terjadi-baik itu omongan orang lain dan turunannya. Mengapa hal semacam ini penting? Temukan jawabannya dalam buku ini.        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '240 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Adhani J. Emha', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide373-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/cara-ampuh-untuk-abai-dan-acuh-dengan-semua-omongan-orang-lain.html
370,MAHIR PIDATO DAN MC  PANDUAN PRAKTIS MENYINGKIRKAN RASA GUGUP DAN PANIK SERTA MEMUKAU AUDIENS DI BERBAGAI SITUASI,"Rp.40,000 ","
          Banyak orang yang memiliki ide brilian, namun dia tidak dapat atau tidak pandai menyampaikan ide tersebut kepada orang lain. Akhirnya, ide yang dia miliki tidak dianggap atau tidak dipakai. Banyak orang yang berkeringat dan gemetar saat tampil di podium. Atau, banyak orang yang bolak-balik ke kamar kecil sebelum tampil, sehingga lupa akan apa yang harus dikatakan, padahal sebelum tampil konsepnya sudah matang. Lain halnya dengan orang yang terbiasa berbicara di depan umum, di mana orang tersebut akan mendapatkan kesan baik dari audiens yang mendengarkannya. Begitu juga dengan ajakannya, orang lain akan dapat dengan mudah mengikuti apa yang diucapkannya.

Padahal sejatinya, keahlian public speaking, seperti menjadi MC ataupun berpidato dapat dipelajari. Seorang instruktur pidato di sebuah lembaga kursus khusus pidato yang sangat terkenal, Dale Carnegie, mengemukakan bahwa pidato bukan suatu seni yang hanya bisa dilakukan oleh orang berbakat, melainkan termasuk keterampilan yang dapat dilakukan oleh orang biasa yang berminat.

Oleh karena itu, buku yang sedang Anda baca ini menyajikan berbagai teori yang dapat Anda pelajari untuk menjadi seorang pembicara yang andal dan diminati oleh massa. Di samping itu, dalam buku ini juga disajikan berbagai contoh naskah pidato dan MC dalam berbagai kesempatan, sehingga setidaknya Anda memiliki acuan naskah dalam menyusun naskah pidato.        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '296 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Adelina Nurmalasari', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide374-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/mahir-pidato-dan-mc-panduan-praktis-menyingkirkan-rasa-gugup-dan-panik-serta-memukau-audiens-di-berbagai-situasi.html
371,AHLI BERBICARA  JURUS AMPUH MENJADI PEMBICARA ANDAL YANG SELALU DIDENGAR  MENARIK MINAT  DAN TIDAK MEMBOSANKAN DI SEGALA SITUASI,"Rp.35,600 ","
          Pembicara yang baik mampu memengaruhi pendengarnya. Namun pembicara ulung akan mampu memengaruhi mereka yang bahkan tidak setuju dengannya.

Apakah Anda ingin menjadi pembicara yang selalu didengar, diminati, dan diikuti? Apakah Anda ingin menjadi pembicara yang mampu mencairkan segala suasana dan selalu menampilkan hal baru, alias tidak monoton? Apakah masalah terbesar Anda saat ini adalah soal kepercayaan diri?

Buku praktis ini akan mengupas habis-habiasan triknya! Dimulai dari trik beretorika, trik mengatur emosi, trik menumbuhkan kepercayaan diri, hingga trik berbicara secara utuh dan runtut. Anda kemudian akan dibawa ke tingkat yang lebih tinggi, yakni penguasaan materi, penguasaan panggung, dan penguasaan audiens.

Berbicara ibarat belajar mengendarai sepeda. Awalnya sulit, namun jika semakin dilatih, maka semakin ahli dan mahir melakukkannya. Bahkan pembicara paling andal harus melewati proses latihan terlenih dulu. Dan jika mereka bisa, kenapa Anda tidak?        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '256 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Suhada Martakim', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide375-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/ahli-berbicara-jurus-ampuh-menjadi-pembicara-andal-yang-selalu-didengar-menarik-minat-dan-tidak-membosankan-di-segala-situasi.html
372,CARA CARA BERBICARA DI DEPAN UMUM  MENGUASAI PANGGUNG  DAN BERPIDATO DALAM SEGALA SUASANA,"Rp.47,600 ","
          Sebagian kita pasti akan panic dan cemas manakala diharuskan untuk berbicara di depan public atau keramaian yang sudah barang tentu ada di luar zona nyaman kita.

Buku ini mencoba menjembatani masalah tersebut dengan menghadirkan cara-cara yang mudah agar kita tidak lagi gugup dan nervous ketika berada di atas panggung atau podium.

Buku ini secara garis besar membantu kita  untuk:

Bisa membedakan tingkat formalitas sebuah acara di mana kita berbicara,
Menghilangkan dan melenyapkan rasa gugup kita,
Bagaimana bisa berbahasa dengan baik,
Mengetahui apa-apa saja yang harus dipersiapkan sebelum berbicara di depan umum,
Mengetahui apa-apa saja yang harus dipersiapkan sebelum berpidato,
Mengerti contoh-contoh pidato yang sering diapakai dalam berbagai macam acara        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '312 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Asti Musman', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide376-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/caracara-berbicara-di-depan-umum-menguasai-panggung-dan-berpidato-dalam-segala-suasana.html
